objectId,fall_year,vid_id,ACL,bludger_count,time,updatedAt,author_id,stat_name,player_in_id,player_id,createdAt,team_id,position
eG9mvqSPRU,2015,Z2abZPr6jAU,null,,104,Wed Nov 11 2015 16:36:00 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,0kBR9KgDGS,Wed Nov 11 2015 16:36:00 GMT-0600 (Central Standard Time),72aC65hDVy,
jPsilQJnoH,2015,Z2abZPr6jAU,null,,133,Wed Nov 11 2015 16:38:23 GMT-0600 (Central Standard Time),nwlMkrbCJ9,turnover,null,,Wed Nov 11 2015 16:38:23 GMT-0600 (Central Standard Time),72aC65hDVy,
VUF4LfTq1p_out,2015,Z2abZPr6jAU,null,,139,Wed Nov 11 2015 16:38:50 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,0kBR9KgDGS,Wed Nov 11 2015 16:38:50 GMT-0600 (Central Standard Time),72aC65hDVy,
VUF4LfTq1p_in,2015,Z2abZPr6jAU,null,,139,Wed Nov 11 2015 16:38:50 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,zZn43rvZlb,Wed Nov 11 2015 16:38:50 GMT-0600 (Central Standard Time),72aC65hDVy,
X8YWTTTJ7l_out,2015,Z2abZPr6jAU,null,,139,Wed Nov 11 2015 16:39:53 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,Pnr4BHAnvi,Wed Nov 11 2015 16:39:53 GMT-0600 (Central Standard Time),72aC65hDVy,
X8YWTTTJ7l_in,2015,Z2abZPr6jAU,null,,139,Wed Nov 11 2015 16:39:53 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,titeRGhaoB,Wed Nov 11 2015 16:39:53 GMT-0600 (Central Standard Time),72aC65hDVy,
eAnomLlitb_out,2015,Z2abZPr6jAU,null,,139,Wed Nov 11 2015 16:39:49 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,8wSf1VFzoY,Wed Nov 11 2015 16:39:49 GMT-0600 (Central Standard Time),72aC65hDVy,
eAnomLlitb_in,2015,Z2abZPr6jAU,null,,139,Wed Nov 11 2015 16:39:49 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,GkiVRch1K4,Wed Nov 11 2015 16:39:49 GMT-0600 (Central Standard Time),72aC65hDVy,
1Vhrq2NOfq,2015,Z2abZPr6jAU,null,,146,Wed Nov 11 2015 16:39:21 GMT-0600 (Central Standard Time),nwlMkrbCJ9,turnover,null,EnJLWiMjLJ,Wed Nov 11 2015 16:39:21 GMT-0600 (Central Standard Time),72aC65hDVy,
mZMhvB0WBm,2015,Z2abZPr6jAU,null,,166,Wed Nov 11 2015 16:40:26 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,EnJLWiMjLJ,Wed Nov 11 2015 16:40:26 GMT-0600 (Central Standard Time),72aC65hDVy,
vM18zT1HF0,2015,Z2abZPr6jAU,null,,166,Wed Nov 11 2015 16:40:25 GMT-0600 (Central Standard Time),nwlMkrbCJ9,assist,null,zZn43rvZlb,Wed Nov 11 2015 16:40:25 GMT-0600 (Central Standard Time),72aC65hDVy,
2vLUVZD4P9,2015,Z2abZPr6jAU,null,,198,Wed Nov 11 2015 16:41:01 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,EnJLWiMjLJ,Wed Nov 11 2015 16:41:01 GMT-0600 (Central Standard Time),72aC65hDVy,
4wjILJyRgW_out,2015,Z2abZPr6jAU,null,,207,Wed Nov 11 2015 16:42:24 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,EnJLWiMjLJ,Wed Nov 11 2015 16:42:24 GMT-0600 (Central Standard Time),72aC65hDVy,
4wjILJyRgW_in,2015,Z2abZPr6jAU,null,,207,Wed Nov 11 2015 16:42:24 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,ct7n8OibzN,Wed Nov 11 2015 16:42:24 GMT-0600 (Central Standard Time),72aC65hDVy,
2AwoG9w46j,2015,Z2abZPr6jAU,null,,235,Wed Nov 11 2015 16:42:10 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,null,Wed Nov 11 2015 16:42:10 GMT-0600 (Central Standard Time),72aC65hDVy,
2BRqnbWt3a_out,2015,Z2abZPr6jAU,null,,244,Wed Nov 11 2015 16:42:47 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,04r1R9pfGT,Wed Nov 11 2015 16:42:47 GMT-0600 (Central Standard Time),72aC65hDVy,
2BRqnbWt3a_in,2015,Z2abZPr6jAU,null,,244,Wed Nov 11 2015 16:42:47 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,RY9uvxgIjJ,Wed Nov 11 2015 16:42:47 GMT-0600 (Central Standard Time),72aC65hDVy,
BfEUQagyRG,2015,Z2abZPr6jAU,null,,258,Wed Nov 11 2015 16:43:05 GMT-0600 (Central Standard Time),nwlMkrbCJ9,shot,null,ct7n8OibzN,Wed Nov 11 2015 16:43:05 GMT-0600 (Central Standard Time),72aC65hDVy,
sS3BpEA0iI,2015,Z2abZPr6jAU,null,,276,Wed Nov 11 2015 16:43:33 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,zZn43rvZlb,Wed Nov 11 2015 16:43:33 GMT-0600 (Central Standard Time),72aC65hDVy,
00g3vIDp8A_out,2015,Z2abZPr6jAU,null,,278,Wed Nov 11 2015 16:44:37 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,GkiVRch1K4,Wed Nov 11 2015 16:44:37 GMT-0600 (Central Standard Time),72aC65hDVy,
00g3vIDp8A_in,2015,Z2abZPr6jAU,null,,278,Wed Nov 11 2015 16:44:37 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,3chZpnf9Am,Wed Nov 11 2015 16:44:37 GMT-0600 (Central Standard Time),72aC65hDVy,
VUhcbg50YL_out,2015,Z2abZPr6jAU,null,,278,Wed Nov 11 2015 16:44:39 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,titeRGhaoB,Wed Nov 11 2015 16:44:39 GMT-0600 (Central Standard Time),72aC65hDVy,
VUhcbg50YL_in,2015,Z2abZPr6jAU,null,,278,Wed Nov 11 2015 16:44:39 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,e3qR7cHiUt,Wed Nov 11 2015 16:44:39 GMT-0600 (Central Standard Time),72aC65hDVy,
XoNDTHJvJ4,2015,Z2abZPr6jAU,null,,319,Wed Nov 11 2015 16:45:32 GMT-0600 (Central Standard Time),nwlMkrbCJ9,shot,null,zZn43rvZlb,Wed Nov 11 2015 16:45:32 GMT-0600 (Central Standard Time),72aC65hDVy,
qigyfuFOfB,2015,Z2abZPr6jAU,null,,320,Wed Nov 11 2015 16:45:36 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,ct7n8OibzN,Wed Nov 11 2015 16:45:36 GMT-0600 (Central Standard Time),72aC65hDVy,
mQr7lgwZcW,2015,Z2abZPr6jAU,null,,348,Wed Nov 11 2015 16:46:07 GMT-0600 (Central Standard Time),nwlMkrbCJ9,turnover,null,,Wed Nov 11 2015 16:46:07 GMT-0600 (Central Standard Time),72aC65hDVy,
KRWKiTRTd2_out,2015,Z2abZPr6jAU,null,,356,Wed Nov 11 2015 16:46:27 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,ct7n8OibzN,Wed Nov 11 2015 16:46:27 GMT-0600 (Central Standard Time),72aC65hDVy,
KRWKiTRTd2_in,2015,Z2abZPr6jAU,null,,356,Wed Nov 11 2015 16:46:27 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,goSgpc30T5,Wed Nov 11 2015 16:46:27 GMT-0600 (Central Standard Time),72aC65hDVy,
Sf2KVbcizg_out,2015,Z2abZPr6jAU,null,,356,Wed Nov 11 2015 16:46:34 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,0VOQW5HECu,Wed Nov 11 2015 16:46:34 GMT-0600 (Central Standard Time),72aC65hDVy,
Sf2KVbcizg_in,2015,Z2abZPr6jAU,null,,356,Wed Nov 11 2015 16:46:34 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,kJzWiJlp3v,Wed Nov 11 2015 16:46:34 GMT-0600 (Central Standard Time),72aC65hDVy,
i21kePcWhT_out,2015,Z2abZPr6jAU,null,,356,Wed Nov 11 2015 16:46:22 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,zZn43rvZlb,Wed Nov 11 2015 16:46:22 GMT-0600 (Central Standard Time),72aC65hDVy,
i21kePcWhT_in,2015,Z2abZPr6jAU,null,,356,Wed Nov 11 2015 16:46:22 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,LOm1LOSK9B,Wed Nov 11 2015 16:46:22 GMT-0600 (Central Standard Time),72aC65hDVy,
zblXbFkXhO_out,2015,Z2abZPr6jAU,null,,356,Wed Nov 11 2015 16:46:31 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,RY9uvxgIjJ,Wed Nov 11 2015 16:46:31 GMT-0600 (Central Standard Time),72aC65hDVy,
zblXbFkXhO_in,2015,Z2abZPr6jAU,null,,356,Wed Nov 11 2015 16:46:31 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,Ae4K4CwdbX,Wed Nov 11 2015 16:46:31 GMT-0600 (Central Standard Time),72aC65hDVy,
M2RNuPU2Uc,2015,Z2abZPr6jAU,null,,373,Wed Nov 11 2015 16:47:19 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,goSgpc30T5,Wed Nov 11 2015 16:47:19 GMT-0600 (Central Standard Time),72aC65hDVy,
OhMFgYOJbW_out,2015,Z2abZPr6jAU,null,,419,Wed Nov 11 2015 16:48:52 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,3chZpnf9Am,Wed Nov 11 2015 16:48:52 GMT-0600 (Central Standard Time),72aC65hDVy,
OhMFgYOJbW_in,2015,Z2abZPr6jAU,null,,419,Wed Nov 11 2015 16:48:52 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,VPjtzA2rCb,Wed Nov 11 2015 16:48:52 GMT-0600 (Central Standard Time),72aC65hDVy,
YqubdmDQJ0_out,2015,Z2abZPr6jAU,null,,419,Wed Nov 11 2015 16:48:56 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,e3qR7cHiUt,Wed Nov 11 2015 16:48:56 GMT-0600 (Central Standard Time),72aC65hDVy,
YqubdmDQJ0_in,2015,Z2abZPr6jAU,null,,419,Wed Nov 11 2015 16:48:56 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,Pnr4BHAnvi,Wed Nov 11 2015 16:48:56 GMT-0600 (Central Standard Time),72aC65hDVy,
CmZIOjnmug,2015,Z2abZPr6jAU,null,,424,Wed Nov 11 2015 16:48:17 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,goSgpc30T5,Wed Nov 11 2015 16:48:17 GMT-0600 (Central Standard Time),72aC65hDVy,
w1CTrnpAN5,2015,Z2abZPr6jAU,null,,424,Wed Nov 11 2015 16:48:15 GMT-0600 (Central Standard Time),nwlMkrbCJ9,assist,null,kJzWiJlp3v,Wed Nov 11 2015 16:48:15 GMT-0600 (Central Standard Time),72aC65hDVy,
M4IKOr4sMk,2015,Z2abZPr6jAU,null,,476,Wed Nov 11 2015 16:49:38 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,goSgpc30T5,Wed Nov 11 2015 16:49:38 GMT-0600 (Central Standard Time),72aC65hDVy,
Ie38XJplzL_out,2015,Z2abZPr6jAU,null,,525,Wed Nov 11 2015 16:50:38 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,Ae4K4CwdbX,Wed Nov 11 2015 16:50:38 GMT-0600 (Central Standard Time),72aC65hDVy,
Ie38XJplzL_in,2015,Z2abZPr6jAU,null,,525,Wed Nov 11 2015 16:50:38 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,04r1R9pfGT,Wed Nov 11 2015 16:50:38 GMT-0600 (Central Standard Time),72aC65hDVy,
m3zP70pKVt_out,2015,Z2abZPr6jAU,null,,525,Wed Nov 11 2015 16:50:35 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,goSgpc30T5,Wed Nov 11 2015 16:50:35 GMT-0600 (Central Standard Time),72aC65hDVy,
m3zP70pKVt_in,2015,Z2abZPr6jAU,null,,525,Wed Nov 11 2015 16:50:35 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,yJNLpStfbI,Wed Nov 11 2015 16:50:35 GMT-0600 (Central Standard Time),72aC65hDVy,
zVmvuItGS9_out,2015,Z2abZPr6jAU,null,,525,Wed Nov 11 2015 16:50:31 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,LOm1LOSK9B,Wed Nov 11 2015 16:50:31 GMT-0600 (Central Standard Time),72aC65hDVy,
zVmvuItGS9_in,2015,Z2abZPr6jAU,null,,525,Wed Nov 11 2015 16:50:31 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,0kBR9KgDGS,Wed Nov 11 2015 16:50:31 GMT-0600 (Central Standard Time),72aC65hDVy,
F4jlo2upNt,2015,Z2abZPr6jAU,null,,545,Wed Nov 11 2015 16:51:02 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,yJNLpStfbI,Wed Nov 11 2015 16:51:02 GMT-0600 (Central Standard Time),72aC65hDVy,
I9E9YWq1qw,2015,Z2abZPr6jAU,null,,574,Wed Nov 11 2015 16:51:40 GMT-0600 (Central Standard Time),nwlMkrbCJ9,turnover,null,,Wed Nov 11 2015 16:51:40 GMT-0600 (Central Standard Time),72aC65hDVy,
0fIyBGXsPA,2015,Z2abZPr6jAU,null,,581,Wed Nov 11 2015 16:51:57 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,0kBR9KgDGS,Wed Nov 11 2015 16:51:57 GMT-0600 (Central Standard Time),72aC65hDVy,
59U6AqSDJS,2015,Z2abZPr6jAU,null,,581,Wed Nov 11 2015 16:51:54 GMT-0600 (Central Standard Time),nwlMkrbCJ9,assist,null,kJzWiJlp3v,Wed Nov 11 2015 16:51:54 GMT-0600 (Central Standard Time),72aC65hDVy,
re22dYnjIR_out,2015,Z2abZPr6jAU,null,,583,Wed Nov 11 2015 16:52:48 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,Pnr4BHAnvi,Wed Nov 11 2015 16:52:48 GMT-0600 (Central Standard Time),72aC65hDVy,
re22dYnjIR_in,2015,Z2abZPr6jAU,null,,583,Wed Nov 11 2015 16:52:48 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,GkiVRch1K4,Wed Nov 11 2015 16:52:48 GMT-0600 (Central Standard Time),72aC65hDVy,
uomHbJAZ7o_out,2015,Z2abZPr6jAU,null,,583,Wed Nov 11 2015 16:52:44 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,VPjtzA2rCb,Wed Nov 11 2015 16:52:44 GMT-0600 (Central Standard Time),72aC65hDVy,
uomHbJAZ7o_in,2015,Z2abZPr6jAU,null,,583,Wed Nov 11 2015 16:52:44 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,3chZpnf9Am,Wed Nov 11 2015 16:52:44 GMT-0600 (Central Standard Time),72aC65hDVy,
WaDlbqzfQa,2015,Z2abZPr6jAU,null,,621,Wed Nov 11 2015 16:53:33 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,kJzWiJlp3v,Wed Nov 11 2015 16:53:33 GMT-0600 (Central Standard Time),72aC65hDVy,
9Jq3bfMxzW,2015,Z2abZPr6jAU,null,,649,Wed Nov 11 2015 16:54:04 GMT-0600 (Central Standard Time),nwlMkrbCJ9,turnover,null,,Wed Nov 11 2015 16:54:04 GMT-0600 (Central Standard Time),72aC65hDVy,
GgOwLdlrEE,2015,Z2abZPr6jAU,null,,667,Wed Nov 11 2015 16:54:25 GMT-0600 (Central Standard Time),nwlMkrbCJ9,assist,null,0kBR9KgDGS,Wed Nov 11 2015 16:54:25 GMT-0600 (Central Standard Time),72aC65hDVy,
vA3sq7yiqs,2015,Z2abZPr6jAU,null,,667,Wed Nov 11 2015 16:54:25 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,yJNLpStfbI,Wed Nov 11 2015 16:54:25 GMT-0600 (Central Standard Time),72aC65hDVy,
Byqbuy5yeH_out,2015,Z2abZPr6jAU,null,,705,Wed Nov 11 2015 16:55:35 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,GkiVRch1K4,Wed Nov 11 2015 16:55:35 GMT-0600 (Central Standard Time),72aC65hDVy,
Byqbuy5yeH_in,2015,Z2abZPr6jAU,null,,705,Wed Nov 11 2015 16:55:35 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,e3qR7cHiUt,Wed Nov 11 2015 16:55:35 GMT-0600 (Central Standard Time),72aC65hDVy,
IcjYJ2z9Ak_out,2015,Z2abZPr6jAU,null,,705,Wed Nov 11 2015 16:55:32 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,3chZpnf9Am,Wed Nov 11 2015 16:55:32 GMT-0600 (Central Standard Time),72aC65hDVy,
IcjYJ2z9Ak_in,2015,Z2abZPr6jAU,null,,705,Wed Nov 11 2015 16:55:32 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,titeRGhaoB,Wed Nov 11 2015 16:55:32 GMT-0600 (Central Standard Time),72aC65hDVy,
M59HQ1UbcH_out,2015,Z2abZPr6jAU,null,,705,Wed Nov 11 2015 16:55:21 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,0kBR9KgDGS,Wed Nov 11 2015 16:55:21 GMT-0600 (Central Standard Time),72aC65hDVy,
M59HQ1UbcH_in,2015,Z2abZPr6jAU,null,,705,Wed Nov 11 2015 16:55:21 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,ct7n8OibzN,Wed Nov 11 2015 16:55:21 GMT-0600 (Central Standard Time),72aC65hDVy,
e0WtRhgymb_out,2015,Z2abZPr6jAU,null,,705,Wed Nov 11 2015 16:55:29 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,04r1R9pfGT,Wed Nov 11 2015 16:55:29 GMT-0600 (Central Standard Time),72aC65hDVy,
e0WtRhgymb_in,2015,Z2abZPr6jAU,null,,705,Wed Nov 11 2015 16:55:29 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,RY9uvxgIjJ,Wed Nov 11 2015 16:55:29 GMT-0600 (Central Standard Time),72aC65hDVy,
f18HSYbF21_out,2015,Z2abZPr6jAU,null,,705,Wed Nov 11 2015 16:55:23 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,yJNLpStfbI,Wed Nov 11 2015 16:55:23 GMT-0600 (Central Standard Time),72aC65hDVy,
f18HSYbF21_in,2015,Z2abZPr6jAU,null,,705,Wed Nov 11 2015 16:55:23 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,zZn43rvZlb,Wed Nov 11 2015 16:55:23 GMT-0600 (Central Standard Time),72aC65hDVy,
Opbr0Oz9l9,2015,Z2abZPr6jAU,null,,736,Wed Nov 11 2015 16:56:33 GMT-0600 (Central Standard Time),nwlMkrbCJ9,turnover,null,RY9uvxgIjJ,Wed Nov 11 2015 16:56:33 GMT-0600 (Central Standard Time),72aC65hDVy,
tnUjzaZdw4,2015,Z2abZPr6jAU,null,,773,Wed Nov 11 2015 16:57:16 GMT-0600 (Central Standard Time),nwlMkrbCJ9,turnover,null,,Wed Nov 11 2015 16:57:16 GMT-0600 (Central Standard Time),72aC65hDVy,
UrYJmeSjMQ,2015,Z2abZPr6jAU,null,,782,Wed Nov 11 2015 16:57:29 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,zZn43rvZlb,Wed Nov 11 2015 16:57:29 GMT-0600 (Central Standard Time),72aC65hDVy,
X5g2VR1kzo,2015,Z2abZPr6jAU,null,,782,Wed Nov 11 2015 16:57:28 GMT-0600 (Central Standard Time),nwlMkrbCJ9,assist,null,kJzWiJlp3v,Wed Nov 11 2015 16:57:28 GMT-0600 (Central Standard Time),72aC65hDVy,
Hx72fUSMEx,2015,Z2abZPr6jAU,null,,838,Wed Nov 11 2015 16:58:29 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,ct7n8OibzN,Wed Nov 11 2015 16:58:29 GMT-0600 (Central Standard Time),72aC65hDVy,
4bDlT7BLeY,2015,Z2abZPr6jAU,null,,875,Wed Nov 11 2015 16:59:09 GMT-0600 (Central Standard Time),nwlMkrbCJ9,turnover,null,ct7n8OibzN,Wed Nov 11 2015 16:59:09 GMT-0600 (Central Standard Time),72aC65hDVy,
8THdR5NBXd_out,2015,Z2abZPr6jAU,null,,877,Wed Nov 11 2015 16:59:59 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,RY9uvxgIjJ,Wed Nov 11 2015 16:59:59 GMT-0600 (Central Standard Time),72aC65hDVy,
8THdR5NBXd_in,2015,Z2abZPr6jAU,null,,877,Wed Nov 11 2015 16:59:59 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,Ae4K4CwdbX,Wed Nov 11 2015 16:59:59 GMT-0600 (Central Standard Time),72aC65hDVy,
abiJbSGfjz_out,2015,Z2abZPr6jAU,null,,877,Wed Nov 11 2015 16:59:50 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,titeRGhaoB,Wed Nov 11 2015 16:59:50 GMT-0600 (Central Standard Time),72aC65hDVy,
abiJbSGfjz_in,2015,Z2abZPr6jAU,null,,877,Wed Nov 11 2015 16:59:50 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,8wSf1VFzoY,Wed Nov 11 2015 16:59:50 GMT-0600 (Central Standard Time),72aC65hDVy,
uGeLeGqLv1_out,2015,Z2abZPr6jAU,null,,877,Wed Nov 11 2015 17:00:29 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,zZn43rvZlb,Wed Nov 11 2015 17:00:29 GMT-0600 (Central Standard Time),72aC65hDVy,
uGeLeGqLv1_in,2015,Z2abZPr6jAU,null,,877,Wed Nov 11 2015 17:00:29 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,EnJLWiMjLJ,Wed Nov 11 2015 17:00:29 GMT-0600 (Central Standard Time),72aC65hDVy,
xexaH9uN5O_out,2015,Z2abZPr6jAU,null,,877,Wed Nov 11 2015 16:59:56 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,e3qR7cHiUt,Wed Nov 11 2015 16:59:56 GMT-0600 (Central Standard Time),72aC65hDVy,
xexaH9uN5O_in,2015,Z2abZPr6jAU,null,,877,Wed Nov 11 2015 16:59:56 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,GkiVRch1K4,Wed Nov 11 2015 16:59:56 GMT-0600 (Central Standard Time),72aC65hDVy,
hzSnQjn91e,2015,Z2abZPr6jAU,null,,882,Wed Nov 11 2015 16:59:21 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,null,Wed Nov 11 2015 16:59:21 GMT-0600 (Central Standard Time),72aC65hDVy,
0CPI2YIKRS,2015,Z2abZPr6jAU,null,,883,Wed Nov 11 2015 16:59:23 GMT-0600 (Central Standard Time),nwlMkrbCJ9,gamePause,,,Wed Nov 11 2015 16:59:23 GMT-0600 (Central Standard Time),,
ZCTdcMAqSi,2015,Z2abZPr6jAU,null,,903,Wed Nov 11 2015 17:00:49 GMT-0600 (Central Standard Time),nwlMkrbCJ9,gameStart,,,Wed Nov 11 2015 17:00:49 GMT-0600 (Central Standard Time),,
W9LlTNw1AI_out,2015,Z2abZPr6jAU,null,,909,Wed Nov 11 2015 17:01:32 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,ct7n8OibzN,Wed Nov 11 2015 17:01:32 GMT-0600 (Central Standard Time),72aC65hDVy,
W9LlTNw1AI_in,2015,Z2abZPr6jAU,null,,909,Wed Nov 11 2015 17:01:32 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,goSgpc30T5,Wed Nov 11 2015 17:01:32 GMT-0600 (Central Standard Time),72aC65hDVy,
c1wEQ1jlYl_out,2015,Z2abZPr6jAU,null,,915,Wed Nov 11 2015 17:01:44 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,kJzWiJlp3v,Wed Nov 11 2015 17:01:44 GMT-0600 (Central Standard Time),72aC65hDVy,
c1wEQ1jlYl_in,2015,Z2abZPr6jAU,null,,915,Wed Nov 11 2015 17:01:44 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,0VOQW5HECu,Wed Nov 11 2015 17:01:44 GMT-0600 (Central Standard Time),72aC65hDVy,
JyMTWVdwh2,2015,Z2abZPr6jAU,null,,925,Wed Nov 11 2015 17:01:57 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,EnJLWiMjLJ,Wed Nov 11 2015 17:01:57 GMT-0600 (Central Standard Time),72aC65hDVy,
KdEdLIQ2yd,2015,Z2abZPr6jAU,null,,968,Wed Nov 11 2015 17:02:43 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,goSgpc30T5,Wed Nov 11 2015 17:02:43 GMT-0600 (Central Standard Time),72aC65hDVy,
FRMtePRvCa,2015,Z2abZPr6jAU,null,,1006,Wed Nov 11 2015 17:03:25 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,EnJLWiMjLJ,Wed Nov 11 2015 17:03:25 GMT-0600 (Central Standard Time),72aC65hDVy,
9CibxO7FI3,2015,Z2abZPr6jAU,null,,1033,Wed Nov 11 2015 17:03:54 GMT-0600 (Central Standard Time),nwlMkrbCJ9,turnover,null,,Wed Nov 11 2015 17:03:54 GMT-0600 (Central Standard Time),72aC65hDVy,
KA2vSH0xE9_out,2015,Z2abZPr6jAU,null,,1039,Wed Nov 11 2015 17:04:05 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,8wSf1VFzoY,Wed Nov 11 2015 17:04:05 GMT-0600 (Central Standard Time),72aC65hDVy,
KA2vSH0xE9_in,2015,Z2abZPr6jAU,null,,1039,Wed Nov 11 2015 17:04:05 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,VPjtzA2rCb,Wed Nov 11 2015 17:04:05 GMT-0600 (Central Standard Time),72aC65hDVy,
yipVGEcKUc_out,2015,Z2abZPr6jAU,null,,1039,Wed Nov 11 2015 17:04:09 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_out,,GkiVRch1K4,Wed Nov 11 2015 17:04:09 GMT-0600 (Central Standard Time),72aC65hDVy,
yipVGEcKUc_in,2015,Z2abZPr6jAU,null,,1039,Wed Nov 11 2015 17:04:09 GMT-0600 (Central Standard Time),nwlMkrbCJ9,sub_in,,Pnr4BHAnvi,Wed Nov 11 2015 17:04:09 GMT-0600 (Central Standard Time),72aC65hDVy,
gFT4OqBTvz,2015,Z2abZPr6jAU,null,,1050,Wed Nov 11 2015 17:04:24 GMT-0600 (Central Standard Time),nwlMkrbCJ9,goal,null,goSgpc30T5,Wed Nov 11 2015 17:04:24 GMT-0600 (Central Standard Time),72aC65hDVy,
brnYd2I35t,2015,Z2abZPr6jAU,null,,1077,Wed Nov 11 2015 17:04:53 GMT-0600 (Central Standard Time),nwlMkrbCJ9,turnover,null,,Wed Nov 11 2015 17:04:53 GMT-0600 (Central Standard Time),72aC65hDVy,
